feature_id,explanation,false_positives,false_negatives,true_positives,true_negatives
1319,"['Prepositions ""for,"" ""a,"" or ""the"" in contexts involving movement, walking, or buying.']",1,3,7,14
1320,"['The token ""tw"" in the word ""twirl"" describing spinning or playful circular motion.']",2,4,6,13
1321,"['Words ""YOU"" in intense repetition or ""ly"" in adverbs denoting sparkling or beautiful qualities.']",6,0,10,9
1322,"['The token ""tired"" describing physical or emotional exhaustion.']",1,0,10,14
1323,"['The comma following the adjective ""big"" in descriptive phrases.']",0,1,9,15
1324,"['The word ""so"" when introducing a causal or explanatory clause in a narrative.']",0,1,9,15
1325,"['The verb ""receives"" in contexts of someone receiving a gift, object, or special item.']",1,2,8,14
1326,"['The word ""to"" in the phrase ""to play"" following ""went to the park"".']",0,0,10,15
1327,['Singular animal nouns as the subject of a sentence or clause.'],0,9,1,15
1328,"['The word ""the"" before a noun in a descriptive outdoor or spatial context.']",1,0,10,14
1329,"['The pronoun ""I"" in uppercase, often in repetitive or emotionally charged text.']",6,0,10,9
1330,"['The token ""ground"" following the phrase ""on the"" in a descriptive or narrative context.']",2,1,9,13
1331,"['The tokens ""by"" and ""borrow"" in contexts involving actions or exchanges.']",0,6,4,15
1332,"['The word ""never"" in contexts expressing a definitive end to an action or behavior.']",0,0,10,15
1333,"['The token ""man"" when part of the phrase ""snowman"" in contexts of building or making.']",2,2,8,13
1334,"['The pronoun ""I"" in polite or casual requests or inquiries, often following ""Can"" or ""May"".']",0,1,9,15
1335,"['The token ""unusual,"" often in contexts describing peculiar or distinctive features or events.']",0,1,9,15
1336,"['The uppercase letter ""H"" in repetitive sequences of ""I HATE YOU"".']",5,0,10,10
1337,"['The token ""eddy"" in references to teddy bears.']",0,0,10,15
1338,"['The token ""the"" preceding ""help of"" in contexts of assistance or collaboration.']",0,0,10,15
1339,"['Punctuation following ""but can\'t/couldn\'t"" clauses conveying inability, often before resolution or assistance.']",0,3,7,15
1340,"['The word ""HATE"" in highly emotional or repetitive contexts.']",4,3,7,11
1341,"['The token ""is"" in contexts describing emotions or reactions following an event or action.']",1,1,9,14
1342,"['The comma following ""Yes"" in direct speech.']",0,0,10,15
1343,"['The verb ""make"" or ""makes"" in the context of forming relationships or creating something.']",0,0,10,15
1344,"['Words related to ""wearing"" clothing or accessories in different tenses and contexts.']",0,0,10,15
1345,"['The word ""bad"" in various narrative or descriptive contexts.']",2,2,8,13
1346,"['The verb ""looking"" in phrases expressing purposeful actions or forward anticipation.']",1,1,9,14
1347,"['Tokens ""change"" or its variations in contexts involving transformation, decision shifts, or altered states.']",1,1,9,14
1348,"['The phrase ""to"" in contexts of movement or arrival, especially ""came to"" followed by visit or play.']",0,3,7,15
1349,"['The token ""party"" in contexts involving celebrations, often birthdays or gatherings with friends.']",0,0,10,15
1350,"['The token ""mom"" in possessive or conversational contexts involving a child or family interaction.']",1,0,10,14
1351,"['The preposition ""by"" introducing an agent in passive voice constructions.']",1,1,9,14
1352,"['The word ""up"" when it follows ""went"" or ""walked"" and precedes ""to"" in movement-related contexts.']",1,0,10,14
1353,"['The contraction ""couldn\'t"" in contexts expressing inability or failed attempts.']",0,0,10,15
1354,"['The token ""named"" in contexts introducing a girl\'s name.']",1,0,10,14
1355,"['The token ""no"" in direct speech or reported speech rejecting a request or proposal.']",0,0,10,15
1356,"['The verbs ""blows"" or ""blew"" specifically in the context of wind-related actions.']",0,0,10,15
1357,"['The word ""kind"" used as an adjective to describe a person or character in positive moral contexts.']",0,0,10,15
1358,"['Words indicating action, emotion, or uniqueness, often in storytelling or expressive contexts.']",14,5,5,1
1359,"['The possessive pronoun ""his"" in narrative contexts involving actions, emotions, or relationships.']",1,0,10,14
1360,"['Tokens introducing categories or sections, often followed by a colon or similar punctuation.']",5,3,7,10
1361,"['The token ""L"" at the start of a proper noun, often a name.']",1,0,10,14
1362,['The comma following adjectives or descriptive words in structured or narrative contexts.'],5,0,10,10
1363,"['The token ""deaf"" describing a person, animal, or object in narrative or summary contexts.']",0,1,9,15
1364,"['The word ""boring"" in various narrative or descriptive contexts.']",0,0,10,15
1365,"['Verbs or pronouns in contexts of decision-making, actions, or ownership.']",3,3,7,12
1366,"['The word ""for"" or ""to"" following ""too"" in a comparative phrase denoting difficulty or impossibility.']",0,0,10,15
1367,"['Tokens following a colon, often introducing a moral, title, or thematic statement.']",4,0,10,11
1368,"['Words related to curiosity, investigation, or careful observation.']",1,1,9,14
1369,"['The phrase ""ever after"" in the context of ""happily ever after"" endings.']",0,0,10,15
1370,"['The word ""really"" intensifying an emotion, desire, or emphasis in a sentence.']",0,0,10,15
1371,"['The preposition ""to"" indicating direction or destination in narrative contexts.']",3,0,10,12
1372,"['The token ""causing"" in contexts indicating a consequential or chain reaction event.']",0,1,9,15
1373,"['The verb ""ride"" in contexts involving transportation or recreational activities.']",2,1,9,13
1374,"['The token ""anything"" in comparisons or statements of aspiration, often following ""more than"".']",1,2,8,14
1375,"['The word ""ATE"" when part of ""HATE"" in repetitive sequences.']",5,1,9,10
1376,"['The phrase ""like a"" introducing a metaphor or simile.']",0,0,10,15
1377,"['Verbs describing sensory experiences, feelings, or actions involving engagement or interaction.']",5,5,5,10
1378,"['The word ""fair"" used in various contexts, often in descriptive or narrative settings.']",0,0,10,15
1379,"['The pronoun ""they"" in contexts of characters forming friendships or engaging in positive interactions.']",0,1,9,15
1380,"['The token ""never"" in expressions of unprecedented experiences or observations.']",1,1,9,14
1381,"['The colon (:) used to introduce dialogue, summaries, or lists in narrative or conversational contexts.']",5,2,8,10
1382,"['The token ""said"" or ""had"" following ""and"" in narrative contexts.']",1,2,8,14
1383,"['The pronoun ""I"" in repetitive phrases expressing intense emotion or conflict.']",6,0,10,9
1384,"['The noun ""bird,"" especially when involved in dynamic or descriptive contexts.']",0,0,10,15
1386,"['The plural noun ""cars"" often referring to toys or collections in playful or descriptive contexts.']",1,1,9,14
1387,"['The token ""then"" in contexts of sudden or unexpected transitions in a narrative sequence.']",1,0,10,14
1388,"['The uppercase ""H"" in the word ""HATE"" within repeated, emphatic expressions of anger.']",7,0,10,8
1389,"['The comma immediately preceding ""Conflict"" in structured or thematic text.']",0,0,10,15
1390,"['The phrase ""by the"" describing a location or setting near a specific place or feature.']",0,0,10,15
1391,"['Tokens introducing explanations or descriptions, especially ""about"", ""her"", ""who"", and ""of"".']",0,0,10,15
1392,"['The token ""fell"" or ""falls"" in contexts of physical accidents or emotional events.']",0,0,10,15
1393,"['The token ""was"" in storytelling contexts, often following ""there"" or ""time"".']",2,4,6,13
1394,"['The modal verb ""could"" expressing ability or possibility in personal or situational contexts.']",2,2,8,13
1395,"['Titles or roles of nobility or heroism like ""princess,"" ""king,"" ""pilot,"" and ""knight.""']",0,0,10,15
1396,"['The phrase ""turns out to be"" indicating an unexpected or revealed outcome.']",0,0,10,15
1397,"['The token ""a"" following verbs like ""took"" or ""takes"" in phrases describing specific actions or objects.']",1,0,10,14
1398,"['The token ""day"" in the phrase ""One day"" starting a narrative or story.']",1,1,9,14
1399,"['The conjunction ""and"" linking clauses where one subject observes something and performs an action or reaction.']",4,1,9,11
1400,"['The possessive pronoun ""its"" referring to an object, animal, or entity in descriptive contexts.']",2,1,9,13
1401,"['The pronoun ""He"" or ""She"" at the beginning of a sentence in narrative or dialogue contexts.']",0,0,10,15
1402,"['The possessive pronoun ""own"" emphasizing personal ownership or individuality.']",0,0,10,15
1403,"['Verbs ""ran"" or ""runs"" describing quick movement or action away from a location or situation.']",0,0,10,15
1404,"['Words ""very"" or ""a"" following ""felt"" to describe emotions or sensations.']",0,1,9,15
1405,"['Tokens introducing or emphasizing negation, contrast, or rhetorical questioning.']",3,4,6,12
1406,"['Variations of the verb ""eat"" in present, past, or third-person singular forms.']",0,0,10,15
1407,"['The word ""peek"" or its variations in contexts involving looking or glancing.']",0,0,0,0
1408,"['The token ""dinner"" or ""lunch"" when referring to a meal being prepared, served, or consumed.']",0,0,10,15
1409,"['The token ""I"" in first-person statements expressing intent, reassurance, or emotional connection.']",0,0,10,15
1410,"['The word ""fit"" referring to physical or metaphorical adaptation or accommodation.']",0,4,6,15
1411,"['Words denoting distinct entities or concepts, often in creative or descriptive contexts.']",2,3,7,13
1412,"['The token ""to"" following the phrase ""took/takes [someone]"" indicating movement or purpose.']",0,0,10,15
1413,"['The verbs ""dropped"" or ""drops"" in contexts involving accidental actions.']",0,0,10,15
1414,"['The word ""two"" when describing a pair of entities, often friends or animals.']",0,1,9,15
1415,"['The token ""Bad"" in contexts describing negative outcomes or endings in dialogue-related features.']",2,1,9,13
1416,"['The token ""of"" in the phrase ""learns the importance of"" introducing lessons or virtues.']",1,2,8,14
1417,"['The token ""egg"" used in narrative or dialogue contexts, often tied to actions or descriptions.']",1,2,8,14
1418,['Nouns in descriptive or imaginative contexts often paired with adjectives conveying distinct or exaggerated qualities.'],0,10,0,15
1419,"['The conjunction ""but"" following repeated attempts or efforts described in the preceding text.']",2,0,10,13
1420,"['The token ""wash"" in contexts involving cleaning objects, body parts, or dishes.']",1,1,9,14
1421,"['The possessive pronoun ""her"" referring to a female subject receiving or engaging with something.']",0,1,9,15
1422,"['Tokens ""full"" and ""something"" in contexts describing discovery or noticing unusual or hidden objects.']",0,3,7,15
1423,"['The pronoun ""He"" at the start of a sentence or after a period.']",0,0,10,15
1424,"['The token ""careful"" in contexts emphasizing caution or mindfulness in actions or behavior.']",0,0,10,15
1425,"['The word ""room"" when describing a specific or unique space with notable characteristics or contents.']",0,0,10,15
1426,"['The token ""were"" when introducing two characters in a narrative or storytelling context.']",2,2,8,13
1427,"['The indefinite article ""a"" preceding a descriptive noun in storytelling contexts.']",2,0,10,13
1428,"['The indefinite article ""a"" before nouns in contexts describing observations or discoveries.']",4,0,10,11
1429,"['The phrase ""The End"" in summary-like or conclusive storytelling contexts.']",1,6,4,14
1430,"['The adverb ""now"" signaling a shift in time, perspective, or immediate relevance.']",0,0,10,15
1431,"['The token ""Ben"" as a proper noun, often in contexts involving dialogue or narrative summaries.']",2,2,8,13
1432,"['The token ""many"" when used to describe a large quantity of items or entities.']",1,0,10,14
1433,"['The phrase ""a lot"" indicating quantity or abundance, often in positive or playful contexts.']",1,2,8,14
1434,"['Substances or materials, often manipulable or adhesive, like ""glue"" or ""powder"".']",0,1,9,15
1435,"['The pronoun ""him"" when it is the object of a verb or preposition.']",1,0,10,14
1436,"['The verb ""play"" in contexts involving actions, intentions, or interactions, often with a playful or recreational tone.']",3,0,10,12
1437,['Words associated with locations or activities in narrative contexts.'],3,1,9,12
1438,"['Words related to artistic creation, specifically ""draw"", ""drawing"", and their variations.']",1,2,8,14
1439,"['The verb ""got"" in the context of arriving home.']",1,3,7,14
1440,"['The phrase ""put on"" indicating the act of wearing or preparing to wear something.']",0,0,10,15
1441,"['The pronoun ""She"" used to refer back to a previously introduced female character.']",0,0,10,15
1442,"['First-person pronouns (""I"", ""He"") and auxiliary verbs (""did"") in emotionally charged or narrative contexts.']",1,1,9,14
1443,"['Tokens marking sentence conclusions or transitions, often punctuation or conjunctions.']",6,2,8,9
1444,"['The token ""Tim"" used as a proper noun, often followed by possessive or contextual references.']",0,10,0,15
1445,['The period at the end of sentences describing playful or exploratory activities.'],1,0,10,14
1446,"['Pronoun ""she"" or ""he"" in a clause explaining sadness or emotional distress.']",1,0,10,14
1447,"['The word ""after"" indicating a subsequent action or consequence.']",0,0,10,15
1448,"['Words like ""eventually"" or ""finally"" signaling the conclusion or resolution of events.']",0,0,10,15
1449,"['Words starting with ""sp"" in common objects or descriptors like ""spade"" and ""spoons"".']",0,1,9,15
1450,"['The token ""met"" or ""meets"" introducing a new character or entity in a narrative context.']",0,0,10,15
1451,"['The token ""mum"" used to reference someone\'s mother in a personal or narrative context.']",0,0,10,15
1452,"['The token ""game"" when preceded by ""a"" in contexts describing playful or recreational activities.']",0,0,10,15
1453,"['The token ""grateful"" in contexts expressing positive sentiment or appreciation.']",0,0,10,15
1454,"['The token ""Story"" at the beginning of a narrative or dramatic context.']",1,0,10,14
1455,['Pronouns or conjunctions in the middle of sentences with positive or neutral narrative context.'],2,4,6,13
1456,['Singular inanimate objects often made of metal or associated with a specific shape or purpose.'],0,1,9,15
1457,['Plural nouns representing physical objects in natural or domestic environments.'],1,3,7,14
1458,"['The token ""to"" following a directive from a mother to a child.']",0,0,10,15
1459,"['Tokens marking relationships or connections, often emphasizing emotional or narrative significance.']",3,3,7,12
1460,"['The token ""wave"" in contexts of physical motion or natural phenomena.']",0,5,5,15
1461,"['Adjectives following ""so"" that intensify emotions, states, or physical qualities.']",1,1,9,14
1462,"['The conjunction ""but"" signaling contrast or hesitation in scenarios of desire or fear.']",0,0,10,15
1463,"['Coordinating conjunction ""and"" connecting clauses involving harm, sadness, or misfortune.']",1,1,9,14
1464,"['The word ""to"" when indicating purpose or intent in a phrase.']",2,2,8,13
1465,"['Verbs ""throw"" or ""threw"" describing an action of tossing or discarding objects.']",1,0,10,14
1466,['Verbs followed by uncommon or unrelated nouns in contexts of negative or abrupt endings.'],0,10,0,15
1467,"['Comma in narrative contexts separating clauses or actions, often introducing further description or events.']",4,0,10,11
1468,"['The tokens ""was"" or ""is"" following ""there"" in descriptive or situational contexts.']",0,0,10,15
1469,"['The token ""inside"" describing the location or contents of an object or space.']",0,0,10,15
1470,"['The verb ""explore"" when used in aspirational or adventurous contexts.']",2,3,7,13
1471,['Words describing objects or items with specific functional or descriptive attributes.'],1,0,10,14
1472,"['The token ""day"" when used to describe a specific or notable day or event.']",3,1,9,12
1473,"['The indefinite article ""A"" at the start of story summaries.']",1,0,10,14
1474,"['The token ""sigh"" in poetic or emotive contexts.']",2,2,8,13
1475,['Tokens indicating a character going on a journey or traveling.'],0,1,9,15
1476,"['The verb ""continue"" or its variants in the context of ongoing positive or neutral actions.']",0,0,10,15
1477,"['The pronoun ""it"" referring to an object with something physically on its surface.']",0,0,10,15
1478,"['The token ""proud"" when expressing positive emotions or self-satisfaction about an achievement.']",2,2,8,13
1479,"['The phrase ""of"" following ""with the help"" in contexts describing assistance from someone or something.']",0,0,10,15
1480,"['The substring ""ac"" at the beginning of the word ""acorn"" or similar contexts.']",0,1,9,15
1481,"['Adjectives ""big"" or ""bad"" describing possessions, attributes, or experiences in narrative contexts.']",1,1,9,14
1482,"['The word ""like"" in similes or comparisons.']",0,0,10,15
1483,"['Adjectives ""big"" or ""small"" when preceded by ""too"" and describing an object or person.']",0,2,8,15
1484,"['The verb ""lived"" in contexts describing a person\'s residence or dwelling.']",0,0,10,15
1485,"['The token ""to"" following the verb ""decided"" indicating intent or action.']",0,0,10,15
1486,"['The phrase ""end up"" indicating an unexpected or unintended outcome.']",1,1,9,14
1487,"['The conjunction ""and"" connecting actions or activities, often involving movement or play.']",0,1,9,15
1488,"['The word ""Where"" in questions within direct speech or dialogue.']",3,3,7,12
1489,"['The capitalized letter ""H"" in the word ""HATE"".']",6,0,10,9
1490,"['The comma following the word ""Suddenly"" in narrative contexts.']",0,0,10,15
1491,"['The conjunction ""and"" linking ""mom"" and ""dad"" in familial or shared activity contexts.']",0,0,10,15
1492,"['The preposition ""in"" when introducing a location where an object is found.']",4,2,8,11
1493,"['Verbs denoting positive actions, resolutions, or interactions, often with an uplifting or conclusive tone.']",4,5,5,11
1494,"['The token ""print"" or its variations in contexts related to printing or mentioning the word explicitly.']",0,0,10,15
1495,"['Tokens ""opera"", ""vendor"", ""barber"" often in context of professions or specific roles.']",1,1,9,14
1496,"['The word ""where"" introducing a location or setting in storytelling contexts.']",0,1,9,15
1497,['Opening quotation marks following a question about an action or event.'],0,2,8,15
1498,"['The token ""music"" in contexts emphasizing sound or emotional atmosphere.']",1,1,9,14
1499,"['Punctuation marks, especially commas and colons, in contexts of transitions or elaborations.']",5,2,8,10
1500,"['Temporal expressions involving ""while"" after ""a"" in contexts of actions or events over time.']",1,1,9,14
1501,['Adjectives or punctuation in introductory or descriptive storytelling contexts.'],9,0,10,6
1502,['Punctuation (comma) in narrative contexts preceding conjunctions or clauses indicating contrast or continuation.'],4,3,7,11
1503,"['The name ""Tom"" in narrative or summary contexts.']",0,0,10,15
1504,"['The word ""grass"" when describing a setting where individuals interact or rest.']",2,1,9,13
1505,"['Modal verbs ""should"" or ""must"" indicating obligation, recommendation, or necessity.']",1,1,9,14
1506,"['The token ""movie"" or ""TV"" in contexts related to watching or discussing entertainment.']",1,5,5,14
1507,"['The article ""a"" preceding an object given or received in an affectionate or gifting context.']",3,1,9,12
1508,"['The verb ""have"" in contexts indicating possession, obligation, or experiencing something.']",0,0,10,15
1509,"['Adjectives describing size, color, or significance when modifying a noun directly linked to possession.']",1,2,8,14
1510,"['The token ""perfect"" used to describe something ideal or exemplary in summaries or stories.']",1,1,9,14
1511,"['The verb ""opened"" describing an action of accessing or revealing something.']",0,0,10,15
1512,"['The token ""farm"" in the context of narrative or descriptive settings.']",0,0,10,15
1513,"['Variants of the verb ""return"" in contexts of going back or bringing something back.']",0,0,10,15
1514,"['The indefinite article ""a"" following ""was"" in descriptions of people, animals, or characters.']",3,2,8,12
1515,"['Verbs indicating discovery or revelation, often in contexts of uncovering or identifying something unexpected.']",0,3,7,15
1516,"['The token ""goodbye"" in the context of someone saying farewell.']",0,0,10,15
1517,"['The token ""around"" following the verb ""looked,"" indicating a scanning or searching action.']",0,2,8,15
1518,"['The token ""cry"" or its past tense ""cried"" in contexts of sadness or emotional distress.']",0,0,10,15
1519,"['The word ""too"" used to indicate excessive or undesirable qualities.']",0,0,10,15
1520,"['The token ""OY"" within the word ""employment"" in uppercase segmented contexts.']",2,0,10,13
1521,"['Activates on ""| DE PL"" sequences resembling table-like or structured elements.']",1,5,5,14
1522,"['Pronouns referring to people performing actions simultaneously with another activity, introduced by ""while"".']",0,1,9,15
1523,"['The token ""Anna"" as a proper noun, often in story summaries or narrative contexts.']",1,1,9,14
1524,"['Tokens marking narrative features like ""Conflict"" or ""Twist"" in structured storytelling contexts.']",0,0,10,15
1525,"['The token ""Two"" at the beginning of a summary involving pairs of entities or characters.']",0,0,10,15
1526,"['The token ""lesson"" in contexts about learning moral or important life lessons.']",0,0,10,15
1527,"['The token ""treasure"" in contexts describing discovery or possession of a valuable object.']",0,0,10,15
1528,"['The word ""safe"" in contexts of comfort, protection, or security.']",0,4,6,15
1529,"['Singular nouns representing ownership, transformations, or agreements in narrative or descriptive contexts.']",2,4,6,13
1530,"['The token ""happened"" in contexts describing an unexpected or surprising event, often following ""something unexpected"".']",0,1,9,15
1531,"['The word ""store"" following ""to the"" in contexts involving shopping or errands.']",0,0,10,15
1532,"['The opening quotation mark in direct speech, often following verbs like ""said"" or ""whispered"".']",1,1,9,14
1533,"['The token ""view"" in the context of enjoying or observing a scene, often with positive sentiment.']",0,1,9,15
1534,"['Commas and ""but"" in narrative transitions or actions involving characters.']",6,2,8,9
1535,"['Proper nouns with unusual or creative spelling, often representing names.']",3,4,6,12
